x
npar,143
fmin,3.13924692667158
chisq,1293.36973378869
df,559
pvalue,0
baseline.chisq,5192.20842395766
baseline.df,630
baseline.pvalue,0
cfi,0.839031963131655
tli,0.81858700674945
logl,-9804.93750821955
unrestricted.logl,-9158.2526413252
aic,19895.8750164391
bic,20371.761308576
ntotal,206
bic2,19918.6812640966
rmsea,0.0798578972757543
rmsea.ci.lower,0.0741686812850449
rmsea.ci.upper,0.0855607927119033
rmsea.pvalue,4.52637927139676e-13
srmr,0.0793033026911107
